"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","PPI","TOT_MKT","IDX2015","M","2016-03",97.30811,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-04",96.60805,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-05",97.00809,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-06",98.20818,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-07",98.20818,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-08",99.00825,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-09",98.90824,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-10",100.2084,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-11",101.0084,
"SWE","PPI","TOT_MKT","IDX2015","M","2016-12",102.7086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-01",103.3086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-02",102.5085,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-03",102.3085,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-04",102.6086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-05",103.0086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-06",102.7086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-07",103.0086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-08",101.8085,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-09",102.0085,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-10",102.2085,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-11",103.6086,
"SWE","PPI","TOT_MKT","IDX2015","M","2017-12",105.0088,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-01",105.8088,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-02",105.0088,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-03",106.0088,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-04",107.509,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-05",109.7091,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-06",110.1092,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-07",110.7092,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-08",110.7092,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-09",112.2094,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-10",111.8093,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-11",111.1093,
"SWE","PPI","TOT_MKT","IDX2015","M","2018-12",110.1092,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-01",110.6092,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-02",111.3093,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-03",112.9094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-04",112.6094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-05",113.1094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-06",113.2094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-07",112.9094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-08",112.1093,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-09",112.5094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-10",112.6094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-11",112.5094,
"SWE","PPI","TOT_MKT","IDX2015","M","2019-12",112.3094,
"SWE","PPI","TOT_MKT","IDX2015","M","2020-01",111.7093,
"SWE","PPI","TOT_MKT","IDX2015","M","2020-02",111.5093,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-01",106.1504,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-02",106.033,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-03",106.2423,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-04",106.3695,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-05",105.8977,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-06",105.6938,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-07",105.2942,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-08",104.3543,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-09",104.3324,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-10",104.2011,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-11",103.3447,
"CHE","PPI","TOT_MKT","IDX2015","M","2011-12",103.5887,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-01",103.6265,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-02",104.4958,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-03",104.6452,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-04",104.4768,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-05",104.6041,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-06",104.4318,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-07",104.3832,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-08",104.7182,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-09",104.8555,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-10",104.8202,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-11",104.9543,
"CHE","PPI","TOT_MKT","IDX2015","M","2012-12",105.0088,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-01",104.9506,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-02",104.8899,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-03",104.857,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-04",105.1141,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-05",104.8206,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-06",104.8828,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-07",104.8292,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-08",104.8413,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-09",104.8986,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-10",104.6326,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-11",104.5929,
"CHE","PPI","TOT_MKT","IDX2015","M","2013-12",104.6244,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-01",104.6122,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-02",104.2941,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-03",104.3049,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-04",104.0507,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-05",104.1124,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-06",104.1352,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-07",104.0158,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-08",103.7988,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-09",103.7549,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-10",103.8138,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-11",103.1018,
"CHE","PPI","TOT_MKT","IDX2015","M","2014-12",102.8557,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-01",102.6777,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-02",102.0107,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-03",102.1358,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-04",100.3762,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-05",99.55102,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-06",99.50607,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-07",99.23415,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-08",98.63703,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-09",98.61971,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-10",98.97014,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-11",99.29018,
"CHE","PPI","TOT_MKT","IDX2015","M","2015-12",98.99132,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-01",98.85758,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-02",98.35966,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-03",98.34322,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-04",98.45726,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-05",98.50804,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-06",98.65386,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-07",98.58031,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-08",98.40063,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-09",98.45855,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-10",98.51458,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-11",98.43014,
"CHE","PPI","TOT_MKT","IDX2015","M","2016-12",98.3943,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-01",98.56407,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-02",98.37747,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-03",98.33738,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-04",98.22661,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-05",97.8058,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-06",97.74759,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-07",97.6584,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-08",97.50793,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-09",97.74215,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-10",98.04516,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-11",98.46092,
"CHE","PPI","TOT_MKT","IDX2015","M","2017-12",98.52804,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-01",98.69128,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-02",99.28354,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-03",99.20078,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-04",99.50657,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-05",99.20435,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-06",99.35957,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-07",99.54468,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-08",99.75791,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-09",99.75712,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-10",99.82581,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-11",99.52271,
"CHE","PPI","TOT_MKT","IDX2015","M","2018-12",99.41074,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-01",99.08585,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-02",99.03547,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-03",99.18267,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-04",99.29948,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-05",99.37749,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-06",99.16109,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-07",99.15862,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-08",99.09972,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-09",99.04072,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-10",98.97054,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-11",98.54695,
"CHE","PPI","TOT_MKT","IDX2015","M","2019-12",98.58219,
"CHE","PPI","TOT_MKT","IDX2015","M","2020-01",98.66445,
"CHE","PPI","TOT_MKT","IDX2015","M","2020-02",98.18969,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-01",101.2633,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-02",101.6596,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-03",103.1459,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-04",104.1367,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-05",104.0377,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-06",104.5331,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-07",104.7312,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-08",104.2358,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-09",104.8303,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-10",104.7312,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-11",104.6322,
"GBR","PPI","TOT_MKT","IDX2015","M","2011-12",104.3349,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-01",109.2891,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-02",110.0817,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-03",110.7753,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-04",110.5772,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-05",110.2799,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-06",108.7937,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-07",107.1092,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-08",109.3882,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-09",109.9827,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-10",109.9827,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-11",110.379,
"GBR","PPI","TOT_MKT","IDX2015","M","2012-12",109.8836,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-01",110.9735,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-02",112.4597,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-03",112.8561,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-04",114.2432,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-05",113.1533,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-06",114.0451,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-07",114.6396,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-08",114.3423,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-09",114.0451,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-10",113.2524,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-11",111.9643,
"GBR","PPI","TOT_MKT","IDX2015","M","2013-12",112.5588,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-01",106.0193,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-02",105.9202,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-03",106.1184,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-04",105.7221,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-05",105.4248,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-06",105.0285,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-07",104.434,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-08",104.6322,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-09",104.5331,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-10",104.1367,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-11",103.9386,
"GBR","PPI","TOT_MKT","IDX2015","M","2014-12",103.3441,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-01",102.5514,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-02",101.9569,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-03",102.5514,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-04",102.4523,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-05",99.97523,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-06",99.5789,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-07",98.9844,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-08",98.48898,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-09",98.68714,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-10",98.68714,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-11",97.99356,
"GBR","PPI","TOT_MKT","IDX2015","M","2015-12",98.09264,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-01",98.88531,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-02",99.08348,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-03",99.5789,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-04",100.2725,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-05",100.0743,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-06",101.2633,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-07",103.3441,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-08",103.7404,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-09",103.9386,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-10",106.5147,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-11",105.7221,
"GBR","PPI","TOT_MKT","IDX2015","M","2016-12",105.7221,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-01",106.9111,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-02",106.9111,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-03",107.5056,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-04",107.0102,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-05",107.0102,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-06",107.4065,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-07",107.5056,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-08",108.5955,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-09",108.5955,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-10",108.8927,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-11",109.3882,
"GBR","PPI","TOT_MKT","IDX2015","M","2017-12",109.0909,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-01",109.2891,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-02",109.0909,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-03",109.2891,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-04",109.5863,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-05",111.0726,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-06",111.7662,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-07",111.9643,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-08",112.8561,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-09",113.2524,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-10",113.5497,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-11",113.5497,
"GBR","PPI","TOT_MKT","IDX2015","M","2018-12",113.2524,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-01",112.5588,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-02",112.4597,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-03",112.4597,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-04",113.2524,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-05",114.0451,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-06",114.4414,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-07",115.135,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-08",115.7295,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-09",115.3332,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-10",114.6396,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-11",113.7478,
"GBR","PPI","TOT_MKT","IDX2015","M","2019-12",113.2524,
"GBR","PPI","TOT_MKT","IDX2015","M","2020-01",113.7478,
"USA","PPI","TOT_MKT","IDX2015","M","2011-01",97.60172,
"USA","PPI","TOT_MKT","IDX2015","M","2011-02",98.78739,
"USA","PPI","TOT_MKT","IDX2015","M","2011-03",100.9431,
"USA","PPI","TOT_MKT","IDX2015","M","2011-04",102.5061,
"USA","PPI","TOT_MKT","IDX2015","M","2011-05",103.4223,
"USA","PPI","TOT_MKT","IDX2015","M","2011-06",102.9911,
"USA","PPI","TOT_MKT","IDX2015","M","2011-07",103.3145,
"USA","PPI","TOT_MKT","IDX2015","M","2011-08",102.7755,
"USA","PPI","TOT_MKT","IDX2015","M","2011-09",103.2067,
"USA","PPI","TOT_MKT","IDX2015","M","2011-10",102.5061,
"USA","PPI","TOT_MKT","IDX2015","M","2011-11",102.7216,
"USA","PPI","TOT_MKT","IDX2015","M","2011-12",102.1827,
"USA","PPI","TOT_MKT","IDX2015","M","2012-01",102.9911,
"USA","PPI","TOT_MKT","IDX2015","M","2012-02",103.53,
"USA","PPI","TOT_MKT","IDX2015","M","2012-03",104.7157,
"USA","PPI","TOT_MKT","IDX2015","M","2012-04",104.9313,
"USA","PPI","TOT_MKT","IDX2015","M","2012-05",104.3385,
"USA","PPI","TOT_MKT","IDX2015","M","2012-06",103.3145,
"USA","PPI","TOT_MKT","IDX2015","M","2012-07",103.045,
"USA","PPI","TOT_MKT","IDX2015","M","2012-08",104.2846,
"USA","PPI","TOT_MKT","IDX2015","M","2012-09",105.3085,
"USA","PPI","TOT_MKT","IDX2015","M","2012-10",105.1469,
"USA","PPI","TOT_MKT","IDX2015","M","2012-11",103.7995,
"USA","PPI","TOT_MKT","IDX2015","M","2012-12",103.3684,
"USA","PPI","TOT_MKT","IDX2015","M","2013-01",103.7995,
"USA","PPI","TOT_MKT","IDX2015","M","2013-02",105.2008,
"USA","PPI","TOT_MKT","IDX2015","M","2013-03",104.8235,
"USA","PPI","TOT_MKT","IDX2015","M","2013-04",104.554,
"USA","PPI","TOT_MKT","IDX2015","M","2013-05",104.554,
"USA","PPI","TOT_MKT","IDX2015","M","2013-06",104.5001,
"USA","PPI","TOT_MKT","IDX2015","M","2013-07",104.554,
"USA","PPI","TOT_MKT","IDX2015","M","2013-08",104.8774,
"USA","PPI","TOT_MKT","IDX2015","M","2013-09",104.7157,
"USA","PPI","TOT_MKT","IDX2015","M","2013-10",104.3923,
"USA","PPI","TOT_MKT","IDX2015","M","2013-11",103.8534,
"USA","PPI","TOT_MKT","IDX2015","M","2013-12",104.1229,
"USA","PPI","TOT_MKT","IDX2015","M","2014-01",104.6618,
"USA","PPI","TOT_MKT","IDX2015","M","2014-02",105.2008,
"USA","PPI","TOT_MKT","IDX2015","M","2014-03",105.7397,
"USA","PPI","TOT_MKT","IDX2015","M","2014-04",106.4403,
"USA","PPI","TOT_MKT","IDX2015","M","2014-05",106.2786,
"USA","PPI","TOT_MKT","IDX2015","M","2014-06",106.2786,
"USA","PPI","TOT_MKT","IDX2015","M","2014-07",106.3864,
"USA","PPI","TOT_MKT","IDX2015","M","2014-08",106.3864,
"USA","PPI","TOT_MKT","IDX2015","M","2014-09",106.0631,
"USA","PPI","TOT_MKT","IDX2015","M","2014-10",104.9852,
"USA","PPI","TOT_MKT","IDX2015","M","2014-11",103.8534,
"USA","PPI","TOT_MKT","IDX2015","M","2014-12",101.9132,
"USA","PPI","TOT_MKT","IDX2015","M","2015-01",99.70358,
"USA","PPI","TOT_MKT","IDX2015","M","2015-02",99.91916,
"USA","PPI","TOT_MKT","IDX2015","M","2015-03",100.3503,
"USA","PPI","TOT_MKT","IDX2015","M","2015-04",100.0808,
"USA","PPI","TOT_MKT","IDX2015","M","2015-05",101.4282,
"USA","PPI","TOT_MKT","IDX2015","M","2015-06",101.8054,
"USA","PPI","TOT_MKT","IDX2015","M","2015-07",101.5899,
"USA","PPI","TOT_MKT","IDX2015","M","2015-08",100.7815,
"USA","PPI","TOT_MKT","IDX2015","M","2015-09",99.32632,
"USA","PPI","TOT_MKT","IDX2015","M","2015-10",99.00297,
"USA","PPI","TOT_MKT","IDX2015","M","2015-11",98.57182,
"USA","PPI","TOT_MKT","IDX2015","M","2015-12",97.44004,
"USA","PPI","TOT_MKT","IDX2015","M","2016-01",96.84721,
"USA","PPI","TOT_MKT","IDX2015","M","2016-02",96.30827,
"USA","PPI","TOT_MKT","IDX2015","M","2016-03",96.63164,
"USA","PPI","TOT_MKT","IDX2015","M","2016-04",97.27836,
"USA","PPI","TOT_MKT","IDX2015","M","2016-05",98.03288,
"USA","PPI","TOT_MKT","IDX2015","M","2016-06",98.94907,
"USA","PPI","TOT_MKT","IDX2015","M","2016-07",98.84129,
"USA","PPI","TOT_MKT","IDX2015","M","2016-08",98.35624,
"USA","PPI","TOT_MKT","IDX2015","M","2016-09",98.62571,
"USA","PPI","TOT_MKT","IDX2015","M","2016-10",99.00297,
"USA","PPI","TOT_MKT","IDX2015","M","2016-11",98.7335,
"USA","PPI","TOT_MKT","IDX2015","M","2016-12",99.11075,
"USA","PPI","TOT_MKT","IDX2015","M","2017-01",100.0269,
"USA","PPI","TOT_MKT","IDX2015","M","2017-02",100.3503,
"USA","PPI","TOT_MKT","IDX2015","M","2017-03",100.6198,
"USA","PPI","TOT_MKT","IDX2015","M","2017-04",101.1048,
"USA","PPI","TOT_MKT","IDX2015","M","2017-05",100.9431,
"USA","PPI","TOT_MKT","IDX2015","M","2017-06",101.1048,
"USA","PPI","TOT_MKT","IDX2015","M","2017-07",100.9431,
"USA","PPI","TOT_MKT","IDX2015","M","2017-08",101.536,
"USA","PPI","TOT_MKT","IDX2015","M","2017-09",102.1827,
"USA","PPI","TOT_MKT","IDX2015","M","2017-10",102.5061,
"USA","PPI","TOT_MKT","IDX2015","M","2017-11",103.045,
"USA","PPI","TOT_MKT","IDX2015","M","2017-12",103.0989,
"USA","PPI","TOT_MKT","IDX2015","M","2018-01",103.7995,
"USA","PPI","TOT_MKT","IDX2015","M","2018-02",104.2846,
"USA","PPI","TOT_MKT","IDX2015","M","2018-03",104.554,
"USA","PPI","TOT_MKT","IDX2015","M","2018-04",105.2546,
"USA","PPI","TOT_MKT","IDX2015","M","2018-05",106.5481,
"USA","PPI","TOT_MKT","IDX2015","M","2018-06",106.9254,
"USA","PPI","TOT_MKT","IDX2015","M","2018-07",106.9792,
"USA","PPI","TOT_MKT","IDX2015","M","2018-08",107.0331,
"USA","PPI","TOT_MKT","IDX2015","M","2018-09",107.1948,
"USA","PPI","TOT_MKT","IDX2015","M","2018-10",108.0032,
"USA","PPI","TOT_MKT","IDX2015","M","2018-11",106.9254,
"USA","PPI","TOT_MKT","IDX2015","M","2018-12",105.2008,
"USA","PPI","TOT_MKT","IDX2015","M","2019-01",104.7157,
"USA","PPI","TOT_MKT","IDX2015","M","2019-02",105.3085,
"USA","PPI","TOT_MKT","IDX2015","M","2019-03",106.3864,
"USA","PPI","TOT_MKT","IDX2015","M","2019-04",107.3565,
"USA","PPI","TOT_MKT","IDX2015","M","2019-05",107.3026,
"USA","PPI","TOT_MKT","IDX2015","M","2019-06",106.1708,
"USA","PPI","TOT_MKT","IDX2015","M","2019-07",106.4403,
"USA","PPI","TOT_MKT","IDX2015","M","2019-08",105.8475,
"USA","PPI","TOT_MKT","IDX2015","M","2019-09",105.578,
"USA","PPI","TOT_MKT","IDX2015","M","2019-10",105.9553,
"USA","PPI","TOT_MKT","IDX2015","M","2019-11",106.0092,
"USA","PPI","TOT_MKT","IDX2015","M","2019-12",106.0092,
"USA","PPI","TOT_MKT","IDX2015","M","2020-01",106.0631,
"USA","PPI","TOT_MKT","IDX2015","M","2020-02",105.1469,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-01",85.24843,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-02",85.04485,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-03",85.63991,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-04",85.7182,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-05",86.00007,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-06",86.55596,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-07",85.40501,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-08",85.48331,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-09",87.02574,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-10",88.8422,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-11",87.9966,
"CHL","PPI","TOT_MKT","IDX2015","M","2011-12",88.09056,
"CHL","PPI","TOT_MKT","IDX2015","M","2012-01",86.54813,
