,Country_Region,Date,ConfirmedCases
12767,Austria,2020-03-19,2013.0
6009,Austria,2020-02-15,0.0
6010,Austria,2020-02-14,0.0
6011,Austria,2020-02-13,0.0
6012,Austria,2020-02-12,0.0
12818,Austria,2020-03-20,2388.0
6014,Austria,2020-02-10,0.0
6008,Austria,2020-02-16,0.0
6018,Austria,2020-02-06,0.0
13098,Austria,2020-04-03,11524.0
10010,Austria,2020-03-02,18.0
8224,Austria,2020-02-26,2.0
11353,Austria,2020-03-09,131.0
10993,Austria,2020-03-07,79.0
12173,Austria,2020-03-13,504.0
11881,Austria,2020-03-12,302.0
9760,Austria,2020-03-01,14.0
11765,Austria,2020-03-11,246.0
9457,Austria,2020-02-29,9.0
11195,Austria,2020-03-08,104.0
8720,Austria,2020-02-27,3.0
8719,Austria,2020-02-28,3.0
8223,Austria,2020-02-25,2.0
11558,Austria,2020-03-10,182.0
12289,Austria,2020-03-14,655.0
8743,Azerbaijan,2020-03-03,3.0
8744,Azerbaijan,2020-03-02,3.0
8742,Azerbaijan,2020-03-04,3.0
9447,Azerbaijan,2020-03-09,9.0
9135,Azerbaijan,2020-03-06,6.0
12188,Azerbaijan,2020-04-04,521.0
10754,Azerbaijan,2020-03-21,53.0
9419,Azerbaijan,2020-03-07,9.0
11306,Azerbaijan,2020-03-26,122.0
9117,Azerbaijan,2020-03-05,6.0
10613,Azerbaijan,2020-03-19,44.0
10614,Azerbaijan,2020-03-20,44.0
11500,Azerbaijan,2020-03-27,165.0
10315,Azerbaijan,2020-03-16,28.0
10298,Azerbaijan,2020-03-17,28.0
10290,Azerbaijan,2020-03-18,28.0
11657,Azerbaijan,2020-03-29,209.0
9803,Azerbaijan,2020-03-14,15.0
9800,Azerbaijan,2020-03-13,15.0
9461,Azerbaijan,2020-03-08,9.0
11824,Azerbaijan,2020-03-30,273.0
11980,Azerbaijan,2020-04-01,359.0
10166,Azerbaijan,2020-03-15,23.0
9592,Azerbaijan,2020-03-12,11.0
9589,Azerbaijan,2020-03-11,11.0
9583,Azerbaijan,2020-03-10,11.0
12040,Azerbaijan,2020-04-02,400.0
12092,Azerbaijan,2020-04-03,443.0
11869,Azerbaijan,2020-03-31,298.0
8675,Azerbaijan,2020-03-01,3.0
11557,Azerbaijan,2020-03-28,182.0
5936,Azerbaijan,2020-02-19,0.0
5988,Azerbaijan,2020-02-29,0.0
11112,Azerbaijan,2020-03-25,93.0
5955,Azerbaijan,2020-02-14,0.0
5939,Azerbaijan,2020-02-16,0.0
5933,Azerbaijan,2020-02-22,0.0
5928,Azerbaijan,2020-02-27,0.0
5929,Azerbaijan,2020-02-26,0.0
5935,Azerbaijan,2020-02-20,0.0
5954,Azerbaijan,2020-02-01,0.0
5930,Azerbaijan,2020-02-25,0.0
10936,Azerbaijan,2020-03-23,72.0
5941,Azerbaijan,2020-02-15,0.0
5945,Azerbaijan,2020-02-10,0.0
5932,Azerbaijan,2020-02-23,0.0
5944,Azerbaijan,2020-02-11,0.0
5943,Azerbaijan,2020-02-12,0.0
5931,Azerbaijan,2020-02-24,0.0
11067,Azerbaijan,2020-03-24,87.0
5896,Azerbaijan,2020-01-27,0.0
5938,Azerbaijan,2020-02-17,0.0
5942,Azerbaijan,2020-02-13,0.0
10880,Azerbaijan,2020-03-22,65.0
5952,Azerbaijan,2020-02-03,0.0
5951,Azerbaijan,2020-02-04,0.0
5934,Azerbaijan,2020-02-21,0.0
5950,Azerbaijan,2020-02-05,0.0
5897,Azerbaijan,2020-01-26,0.0
5898,Azerbaijan,2020-01-25,0.0
5899,Azerbaijan,2020-01-24,0.0
5900,Azerbaijan,2020-01-23,0.0
5927,Azerbaijan,2020-02-28,0.0
5923,Azerbaijan,2020-01-28,0.0
5901,Azerbaijan,2020-01-22,0.0
5925,Azerbaijan,2020-01-30,0.0
5949,Azerbaijan,2020-02-06,0.0
5948,Azerbaijan,2020-02-07,0.0
5947,Azerbaijan,2020-02-08,0.0
5937,Azerbaijan,2020-02-18,0.0
5946,Azerbaijan,2020-02-09,0.0
5926,Azerbaijan,2020-01-31,0.0
5953,Azerbaijan,2020-02-02,0.0
5924,Azerbaijan,2020-01-29,0.0
6129,Bahamas,2020-02-14,0.0
6130,Bahamas,2020-02-13,0.0
6128,Bahamas,2020-02-15,0.0
6131,Bahamas,2020-02-12,0.0
6132,Bahamas,2020-01-26,0.0
9574,Bahamas,2020-03-29,11.0
8546,Bahamas,2020-03-19,3.0
6134,Bahamas,2020-02-09,0.0
6146,Bahamas,2020-01-28,0.0
6145,Bahamas,2020-01-29,0.0
6144,Bahamas,2020-01-30,0.0
6143,Bahamas,2020-01-31,0.0
9767,Bahamas,2020-03-31,14.0
6142,Bahamas,2020-02-01,0.0
6141,Bahamas,2020-02-02,0.0
6140,Bahamas,2020-02-03,0.0
10192,Bahamas,2020-04-03,24.0
10191,Bahamas,2020-04-02,24.0
6139,Bahamas,2020-02-04,0.0
6138,Bahamas,2020-02-05,0.0
6137,Bahamas,2020-02-06,0.0
6136,Bahamas,2020-02-07,0.0
6135,Bahamas,2020-02-08,0.0
6133,Bahamas,2020-02-11,0.0
9765,Bahamas,2020-03-30,14.0
6122,Bahamas,2020-02-21,0.0
6126,Bahamas,2020-02-17,0.0
6045,Bahamas,2020-03-05,0.0
6044,Bahamas,2020-03-06,0.0
6043,Bahamas,2020-03-07,0.0
6042,Bahamas,2020-03-08,0.0
6041,Bahamas,2020-03-09,0.0
6040,Bahamas,2020-03-10,0.0
6039,Bahamas,2020-03-11,0.0
6038,Bahamas,2020-03-12,0.0
6037,Bahamas,2020-03-14,0.0
6035,Bahamas,2020-03-15,0.0
8901,Bahamas,2020-03-25,5.0
8900,Bahamas,2020-03-24,5.0
8863,Bahamas,2020-03-21,4.0
8855,Bahamas,2020-03-22,4.0
8852,Bahamas,2020-03-23,4.0
7588,Bahamas,2020-03-18,1.0
7589,Bahamas,2020-03-17,1.0
7590,Bahamas,2020-03-16,1.0
8547,Bahamas,2020-03-20,3.0
6047,Bahamas,2020-03-03,0.0
6048,Bahamas,2020-03-02,0.0
6049,Bahamas,2020-03-01,0.0
6050,Bahamas,2020-02-29,0.0
6125,Bahamas,2020-02-18,0.0
9498,Bahamas,2020-03-28,10.0
9497,Bahamas,2020-03-27,10.0
6124,Bahamas,2020-02-19,0.0
6123,Bahamas,2020-02-20,0.0
10110,Bahamas,2020-04-01,21.0
6121,Bahamas,2020-02-22,0.0
6120,Bahamas,2020-02-23,0.0
6119,Bahamas,2020-02-24,0.0
6127,Bahamas,2020-02-16,0.0
6118,Bahamas,2020-01-27,0.0
6116,Bahamas,2020-02-26,0.0
6100,Bahamas,2020-01-24,0.0
6088,Bahamas,2020-01-22,0.0
6087,Bahamas,2020-01-23,0.0
9424,Bahamas,2020-03-26,9.0
6086,Bahamas,2020-02-25,0.0
6085,Bahamas,2020-02-27,0.0
6052,Bahamas,2020-02-28,0.0
6051,Bahamas,2020-03-13,0.0
6117,Bahamas,2020-01-25,0.0
6046,Bahamas,2020-03-04,0.0
10316,Bahamas,2020-04-04,28.0
6147,Bahamas,2020-02-10,0.0
6024,Bahrain,2020-01-22,0.0
6036,Bahrain,2020-01-24,0.0
12162,Bahrain,2020-03-29,499.0
10172,Bahrain,2020-02-25,23.0
7502,Bahrain,2020-02-24,1.0
6053,Bahrain,2020-01-25,0.0
6054,Bahrain,2020-01-27,0.0
10560,Bahrain,2020-02-29,41.0
6056,Bahrain,2020-02-23,0.0
6058,Bahrain,2020-02-21,0.0
6059,Bahrain,2020-02-20,0.0
6060,Bahrain,2020-02-19,0.0
6061,Bahrain,2020-02-18,0.0
6062,Bahrain,2020-02-17,0.0
10738,Bahrain,2020-03-04,52.0
6064,Bahrain,2020-02-15,0.0
6057,Bahrain,2020-02-22,0.0
6023,Bahrain,2020-01-23,0.0
12116,Bahrain,2020-03-26,458.0
12186,Bahrain,2020-03-30,515.0
11712,Bahrain,2020-03-17,228.0
10776,Bahrain,2020-03-05,55.0
11671,Bahrain,2020-03-16,214.0
11784,Bahrain,2020-03-18,256.0
11841,Bahrain,2020-03-19,278.0
12227,Bahrain,2020-04-01,569.0
12224,Bahrain,2020-03-31,567.0
10690,Bahrain,2020-03-03,49.0
11852,Bahrain,2020-03-20,285.0
10676,Bahrain,2020-03-02,49.0
10832,Bahrain,2020-03-06,60.0
11660,Bahrain,2020-03-14,210.0
11600,Bahrain,2020-03-11,195.0
11599,Bahrain,2020-03-12,195.0
10653,Bahrain,2020-03-01,47.0
11598,Bahrain,2020-03-13,195.0
11887,Bahrain,2020-03-21,305.0
11241,Bahrain,2020-03-10,110.0
11944,Bahrain,2020-03-22,334.0
6063,Bahrain,2020-02-16,0.0
12278,Bahrain,2020-04-02,643.0
10477,Bahrain,2020-02-28,36.0
6075,Bahrain,2020-02-04,0.0
6076,Bahrain,2020-02-03,0.0
10421,Bahrain,2020-02-26,33.0
10420,Bahrain,2020-02-27,33.0
6077,Bahrain,2020-02-02,0.0
11044,Bahrain,2020-03-08,85.0
6078,Bahrain,2020-02-01,0.0
12063,Bahrain,2020-03-25,419.0
6079,Bahrain,2020-01-31,0.0
6081,Bahrain,2020-01-29,0.0
6082,Bahrain,2020-01-28,0.0
6083,Bahrain,2020-02-10,0.0
11048,Bahrain,2020-03-07,85.0
12137,Bahrain,2020-03-28,476.0
12313,Bahrain,2020-04-04,688.0
12302,Bahrain,2020-04-03,672.0
12127,Bahrain,2020-03-27,466.0
6080,Bahrain,2020-01-30,0.0
6073,Bahrain,2020-02-06,0.0
6074,Bahrain,2020-02-05,0.0
11674,Bahrain,2020-03-15,214.0
6071,Bahrain,2020-02-08,0.0
6065,Bahrain,2020-02-14,0.0
11138,Bahrain,2020-03-09,95.0
12004,Bahrain,2020-03-23,377.0
6066,Bahrain,2020-02-13,0.0
6067,Bahrain,2020-02-12,0.0
6070,Bahrain,2020-02-09,0.0
6069,Bahrain,2020-02-11,0.0
6072,Bahrain,2020-02-07,0.0
12027,Bahrain,2020-03-24,392.0
6068,Bahrain,2020-01-26,0.0
5745,Bangladesh,2020-02-09,0.0
5744,Bangladesh,2020-02-10,0.0
8576,Bangladesh,2020-03-08,3.0
5743,Bangladesh,2020-02-11,0.0
5742,Bangladesh,2020-02-12,0.0
8571,Bangladesh,2020-03-09,3.0
5702,Bangladesh,2020-02-20,0.0
5738,Bangladesh,2020-02-16,0.0
5737,Bangladesh,2020-02-17,0.0
5736,Bangladesh,2020-02-18,0.0
5703,Bangladesh,2020-02-19,0.0
5741,Bangladesh,2020-02-13,0.0
5739,Bangladesh,2020-02-15,0.0
5665,Bangladesh,2020-02-25,0.0
9776,Bangladesh,2020-03-18,14.0
9492,Bangladesh,2020-03-17,10.0
5654,Bangladesh,2020-03-07,0.0
5655,Bangladesh,2020-03-06,0.0
5656,Bangladesh,2020-03-05,0.0
5657,Bangladesh,2020-03-04,0.0
5658,Bangladesh,2020-03-03,0.0
5659,Bangladesh,2020-03-02,0.0
5660,Bangladesh,2020-03-01,0.0
5661,Bangladesh,2020-02-29,0.0
5662,Bangladesh,2020-02-28,0.0
5701,Bangladesh,2020-02-21,0.0
5663,Bangladesh,2020-02-27,0.0
5746,Bangladesh,2020-02-08,0.0
9359,Bangladesh,2020-03-16,8.0
5666,Bangladesh,2020-02-24,0.0
5667,Bangladesh,2020-02-23,0.0
5685,Bangladesh,2020-02-22,0.0
8559,Bangladesh,2020-03-14,3.0
8560,Bangladesh,2020-03-13,3.0
8563,Bangladesh,2020-03-12,3.0
8564,Bangladesh,2020-03-11,3.0
8565,Bangladesh,2020-03-10,3.0
5664,Bangladesh,2020-02-26,0.0
5747,Bangladesh,2020-02-07,0.0
5740,Bangladesh,2020-02-14,0.0
9959,Bangladesh,2020-03-19,17.0
10924,Bangladesh,2020-04-04,70.0
5753,Bangladesh,2020-02-01,0.0
5759,Bangladesh,2020-01-26,0.0
5755,Bangladesh,2020-01-30,0.0
10604,Bangladesh,2020-03-26,44.0
10845,Bangladesh,2020-04-03,61.0
10786,Bangladesh,2020-04-02,56.0
10766,Bangladesh,2020-04-01,54.0
10721,Bangladesh,2020-03-31,51.0
5762,Bangladesh,2020-01-23,0.0
5756,Bangladesh,2020-01-29,0.0
8985,Bangladesh,2020-03-15,5.0
10090,Bangladesh,2020-03-20,20.0
10688,Bangladesh,2020-03-30,49.0
10670,Bangladesh,2020-03-27,48.0
10669,Bangladesh,2020-03-28,48.0
10668,Bangladesh,2020-03-29,48.0
5758,Bangladesh,2020-01-27,0.0
5761,Bangladesh,2020-01-24,0.0
5760,Bangladesh,2020-01-25,0.0
5757,Bangladesh,2020-01-28,0.0
5763,Bangladesh,2020-01-22,0.0
5754,Bangladesh,2020-01-31,0.0
10532,Bangladesh,2020-03-24,39.0
5764,Bangladesh,2020-02-04,0.0
10418,Bangladesh,2020-03-23,33.0
5750,Bangladesh,2020-02-05,0.0
10264,Bangladesh,2020-03-22,27.0
10528,Bangladesh,2020-03-25,39.0
10231,Bangladesh,2020-03-21,25.0
5748,Bangladesh,2020-02-06,0.0
5752,Bangladesh,2020-02-02,0.0
5751,Bangladesh,2020-02-03,0.0
5683,Barbados,2020-02-05,0.0
5766,Barbados,2020-02-19,0.0
5767,Barbados,2020-02-20,0.0
10444,Barbados,2020-04-01,34.0
10431,Barbados,2020-03-31,34.0
10415,Barbados,2020-03-30,33.0
8466,Barbados,2020-03-17,2.0
5854,Barbados,2020-02-26,0.0
5681,Barbados,2020-02-07,0.0
5682,Barbados,2020-02-06,0.0
8465,Barbados,2020-03-18,2.0
5853,Barbados,2020-02-27,0.0
5684,Barbados,2020-02-04,0.0
5680,Barbados,2020-02-08,0.0
5678,Barbados,2020-02-10,0.0
5679,Barbados,2020-02-09,0.0
5835,Barbados,2020-03-16,0.0
5857,Barbados,2020-02-23,0.0
5672,Barbados,2020-02-16,0.0
5673,Barbados,2020-02-15,0.0
5674,Barbados,2020-02-14,0.0
5858,Barbados,2020-02-22,0.0
10202,Barbados,2020-03-27,24.0
10635,Barbados,2020-04-02,46.0
10240,Barbados,2020-03-28,26.0
5675,Barbados,2020-02-13,0.0
5676,Barbados,2020-02-12,0.0
5677,Barbados,2020-02-11,0.0
5856,Barbados,2020-02-24,0.0
5855,Barbados,2020-02-25,0.0
5860,Barbados,2020-03-05,0.0
5765,Barbados,2020-02-18,0.0
5859,Barbados,2020-02-21,0.0
5852,Barbados,2020-02-28,0.0
5689,Barbados,2020-01-30,0.0
5687,Barbados,2020-02-01,0.0
9000,Barbados,2020-03-19,5.0
5848,Barbados,2020-03-03,0.0
5838,Barbados,2020-03-13,0.0
5847,Barbados,2020-03-04,0.0
5846,Barbados,2020-03-06,0.0
5844,Barbados,2020-03-07,0.0
5843,Barbados,2020-03-08,0.0
5837,Barbados,2020-03-14,0.0
5842,Barbados,2020-03-09,0.0
5840,Barbados,2020-03-11,0.0
5839,Barbados,2020-03-12,0.0
9015,Barbados,2020-03-20,5.0
9018,Barbados,2020-03-21,6.0
9975,Barbados,2020-03-24,18.0
9974,Barbados,2020-03-25,18.0
9971,Barbados,2020-03-26,18.0
5686,Barbados,2020-02-03,0.0
5733,Barbados,2020-02-17,0.0
5841,Barbados,2020-03-10,0.0
5849,Barbados,2020-03-02,0.0
5688,Barbados,2020-01-31,0.0
9958,Barbados,2020-03-23,17.0
5690,Barbados,2020-01-29,0.0
5691,Barbados,2020-01-28,0.0
5851,Barbados,2020-02-29,0.0
5836,Barbados,2020-03-15,0.0
5850,Barbados,2020-03-01,0.0
5692,Barbados,2020-01-27,0.0
10413,Barbados,2020-03-29,33.0
5694,Barbados,2020-01-25,0.0
10734,Barbados,2020-04-04,52.0
10729,Barbados,2020-04-03,51.0
5695,Barbados,2020-01-24,0.0
5700,Barbados,2020-02-02,0.0
9773,Barbados,2020-03-22,14.0
5696,Barbados,2020-01-23,0.0
5693,Barbados,2020-01-26,0.0
5697,Barbados,2020-01-22,0.0
5797,Belarus,2020-02-24,0.0
5866,Belarus,2020-02-18,0.0
5795,Belarus,2020-02-25,0.0
5865,Belarus,2020-02-19,0.0
5794,Belarus,2020-02-26,0.0
5793,Belarus,2020-02-27,0.0
5867,Belarus,2020-02-17,0.0
5864,Belarus,2020-02-20,0.0
9086,Belarus,2020-03-08,6.0
9087,Belarus,2020-03-07,6.0
5863,Belarus,2020-01-23,0.0
9088,Belarus,2020-03-06,6.0
9089,Belarus,2020-03-05,6.0
9421,Belarus,2020-03-11,9.0
9418,Belarus,2020-03-10,9.0
5830,Belarus,2020-02-23,0.0
5831,Belarus,2020-02-21,0.0
9090,Belarus,2020-03-04,6.0
9085,Belarus,2020-03-09,6.0
5861,Belarus,2020-02-22,0.0
5891,Belarus,2020-01-24,0.0
5869,Belarus,2020-02-15,0.0
11885,Belarus,2020-04-02,304.0
8039,Belarus,2020-03-03,1.0
8033,Belarus,2020-03-02,1.0
8025,Belarus,2020-03-01,1.0
8015,Belarus,2020-02-29,1.0
8009,Belarus,2020-02-28,1.0
10269,Belarus,2020-03-15,27.0
11495,Belarus,2020-04-01,163.0
11448,Belarus,2020-03-30,152.0
11447,Belarus,2020-03-31,152.0
5868,Belarus,2020-02-16,0.0
11134,Belarus,2020-03-27,94.0
9677,Belarus,2020-03-12,12.0
11129,Belarus,2020-03-29,94.0
11061,Belarus,2020-03-25,86.0
11058,Belarus,2020-03-26,86.0
11013,Belarus,2020-03-24,81.0
11012,Belarus,2020-03-23,81.0
10977,Belarus,2020-03-22,76.0
10976,Belarus,2020-03-21,76.0
10911,Belarus,2020-03-20,69.0
10720,Belarus,2020-03-18,51.0
10718,Belarus,2020-03-19,51.0
10469,Belarus,2020-03-16,36.0
10466,Belarus,2020-03-17,36.0
10267,Belarus,2020-03-13,27.0
11125,Belarus,2020-03-28,94.0
11969,Belarus,2020-04-03,351.0
10275,Belarus,2020-03-14,27.0
5885,Belarus,2020-01-30,0.0
5875,Belarus,2020-02-09,0.0
5876,Belarus,2020-02-08,0.0
5877,Belarus,2020-01-22,0.0
5886,Belarus,2020-01-29,0.0
5879,Belarus,2020-02-05,0.0
5892,Belarus,2020-02-06,0.0
5890,Belarus,2020-01-25,0.0
5889,Belarus,2020-01-26,0.0
5880,Belarus,2020-02-04,0.0
5881,Belarus,2020-02-03,0.0
5888,Belarus,2020-01-27,0.0
5882,Belarus,2020-02-02,0.0
5887,Belarus,2020-01-28,0.0
5883,Belarus,2020-02-01,0.0
5884,Belarus,2020-01-31,0.0
5874,Belarus,2020-02-10,0.0
12088,Belarus,2020-04-04,440.0
5878,Belarus,2020-02-07,0.0
5873,Belarus,2020-02-11,0.0
5872,Belarus,2020-02-12,0.0
5870,Belarus,2020-02-14,0.0
5871,Belarus,2020-02-13,0.0
5774,Belgium,2020-01-31,0.0
5773,Belgium,2020-02-01,0.0
5782,Belgium,2020-01-24,0.0
11221,Belgium,2020-03-06,109.0
13138,Belgium,2020-04-03,16770.0
13129,Belgium,2020-04-02,15348.0
5772,Belgium,2020-02-02,0.0
5783,Belgium,2020-01-22,0.0
12921,Belgium,2020-03-23,3743.0
12942,Belgium,2020-03-24,4269.0
12967,Belgium,2020-03-25,4937.0
5771,Belgium,2020-02-03,0.0
12461,Belgium,2020-03-15,886.0
8459,Belgium,2020-03-01,2.0
5780,Belgium,2020-01-25,0.0
10181,Belgium,2020-03-04,23.0
12538,Belgium,2020-03-16,1058.0
5776,Belgium,2020-01-29,0.0
10698,Belgium,2020-03-05,50.0
12314,Belgium,2020-03-14,689.0
12608,Belgium,2020-03-17,1243.0
12676,Belgium,2020-03-18,1486.0
5775,Belgium,2020-01-30,0.0
12736,Belgium,2020-03-19,1795.0
5777,Belgium,2020-01-28,0.0
5778,Belgium,2020-01-27,0.0
13146,Belgium,2020-04-04,18431.0
12858,Belgium,2020-03-21,2815.0
12896,Belgium,2020-03-22,3401.0
5779,Belgium,2020-01-26,0.0
12799,Belgium,2020-03-20,2257.0
5796,Belgium,2020-01-23,0.0
8113,Belgium,2020-02-24,1.0
13121,Belgium,2020-04-01,13964.0
8085,Belgium,2020-02-16,1.0
8086,Belgium,2020-02-15,1.0
8088,Belgium,2020-02-14,1.0
11906,Belgium,2020-03-12,314.0
11907,Belgium,2020-03-11,314.0
8089,Belgium,2020-02-12,1.0
8090,Belgium,2020-02-11,1.0
9293,Belgium,2020-03-02,8.0
8091,Belgium,2020-02-10,1.0
8095,Belgium,2020-02-13,1.0
8101,Belgium,2020-02-29,1.0
8102,Belgium,2020-02-28,1.0
8103,Belgium,2020-02-27,1.0
8104,Belgium,2020-02-26,1.0
8106,Belgium,2020-02-25,1.0
8107,Belgium,2020-02-23,1.0
8108,Belgium,2020-02-22,1.0
8109,Belgium,2020-02-21,1.0
8110,Belgium,2020-02-20,1.0
8111,Belgium,2020-02-19,1.0
8112,Belgium,2020-02-18,1.0
11510,Belgium,2020-03-07,169.0
13091,Belgium,2020-03-29,10836.0
8084,Belgium,2020-02-17,1.0
7993,Belgium,2020-02-04,1.0
11816,Belgium,2020-03-10,267.0
13113,Belgium,2020-03-31,12775.0
9725,Belgium,2020-03-03,13.0
7991,Belgium,2020-02-06,1.0
13105,Belgium,2020-03-30,11899.0
13017,Belgium,2020-03-27,7284.0
11622,Belgium,2020-03-08,200.0
12219,Belgium,2020-03-13,559.0
7992,Belgium,2020-02-05,1.0
11746,Belgium,2020-03-09,239.0
8024,Belgium,2020-02-07,1.0
12999,Belgium,2020-03-26,6235.0
8042,Belgium,2020-02-08,1.0
8043,Belgium,2020-02-09,1.0
13061,Belgium,2020-03-28,9134.0
5811,Belize,2020-02-07,0.0
8711,Belize,2020-03-31,3.0
8704,Belize,2020-04-02,3.0
5812,Belize,2020-02-06,0.0
5823,Belize,2020-01-26,0.0
8707,Belize,2020-04-01,3.0
5814,Belize,2020-02-05,0.0
8715,Belize,2020-03-30,3.0
5816,Belize,2020-02-02,0.0
5810,Belize,2020-02-08,0.0
5821,Belize,2020-01-28,0.0
5817,Belize,2020-02-01,0.0
5820,Belize,2020-01-29,0.0
5809,Belize,2020-02-09,0.0
5808,Belize,2020-02-10,0.0
5819,Belize,2020-01-30,0.0
5818,Belize,2020-01-31,0.0
5815,Belize,2020-02-03,0.0
5822,Belize,2020-01-27,0.0
4445,Belize,2020-03-05,0.0
5825,Belize,2020-01-24,0.0
4448,Belize,2020-03-02,0.0
4449,Belize,2020-03-01,0.0
4450,Belize,2020-02-29,0.0
4451,Belize,2020-02-28,0.0
4452,Belize,2020-02-27,0.0
4453,Belize,2020-02-26,0.0
4454,Belize,2020-02-25,0.0
4455,Belize,2020-02-24,0.0
4456,Belize,2020-02-23,0.0
4457,Belize,2020-03-07,0.0
8065,Belize,2020-03-23,1.0
8066,Belize,2020-03-24,1.0
8228,Belize,2020-03-29,2.0
8229,Belize,2020-03-28,2.0
8230,Belize,2020-03-27,2.0
8231,Belize,2020-03-26,2.0
8232,Belize,2020-03-25,2.0
4447,Belize,2020-03-03,0.0
5824,Belize,2020-01-25,0.0
4446,Belize,2020-03-04,0.0
4443,Belize,2020-03-08,0.0
5826,Belize,2020-01-23,0.0
5827,Belize,2020-01-22,0.0
5828,Belize,2020-02-04,0.0
4429,Belize,2020-03-21,0.0
4430,Belize,2020-03-20,0.0
4431,Belize,2020-03-19,0.0
4432,Belize,2020-03-18,0.0
4433,Belize,2020-03-17,0.0
4434,Belize,2020-03-16,0.0
4435,Belize,2020-03-15,0.0
4436,Belize,2020-03-14,0.0
4437,Belize,2020-03-13,0.0
4438,Belize,2020-03-12,0.0
4439,Belize,2020-03-11,0.0
4440,Belize,2020-03-10,0.0
4441,Belize,2020-03-09,0.0
4442,Belize,2020-03-22,0.0
4444,Belize,2020-03-06,0.0
5807,Belize,2020-02-11,0.0
5804,Belize,2020-02-14,0.0
4618,Belize,2020-02-22,0.0
5800,Belize,2020-02-18,0.0
5129,Belize,2020-02-21,0.0
5801,Belize,2020-02-17,0.0
5802,Belize,2020-02-16,0.0
5803,Belize,2020-02-15,0.0
5130,Belize,2020-02-19,0.0
8783,Belize,2020-04-04,4.0
8782,Belize,2020-04-03,4.0
5638,Belize,2020-02-20,0.0
5805,Belize,2020-02-13,0.0
5806,Belize,2020-02-12,0.0
8071,Benin,2020-03-17,1.0
9718,Benin,2020-04-02,13.0
4464,Benin,2020-02-18,0.0
8257,Benin,2020-03-21,2.0
4462,Benin,2020-02-20,0.0
4461,Benin,2020-02-21,0.0
8256,Benin,2020-03-22,2.0
8077,Benin,2020-03-16,1.0
8258,Benin,2020-03-20,2.0
4463,Benin,2020-02-19,0.0
8260,Benin,2020-03-18,2.0
4460,Benin,2020-01-24,0.0
4459,Benin,2020-01-22,0.0
4489,Benin,2020-02-07,0.0
9894,Benin,2020-04-03,16.0
9906,Benin,2020-04-04,16.0
4427,Benin,2020-02-23,0.0
4426,Benin,2020-02-24,0.0
8259,Benin,2020-03-19,2.0
4488,Benin,2020-01-25,0.0
4483,Benin,2020-01-30,0.0
4486,Benin,2020-01-27,0.0
9717,Benin,2020-04-01,13.0
4465,Benin,2020-02-17,0.0
4466,Benin,2020-02-16,0.0
4467,Benin,2020-02-15,0.0
4468,Benin,2020-02-14,0.0
4469,Benin,2020-02-13,0.0
4470,Benin,2020-02-12,0.0
4471,Benin,2020-02-11,0.0
4472,Benin,2020-02-10,0.0
4473,Benin,2020-02-09,0.0
4487,Benin,2020-01-26,0.0
4474,Benin,2020-01-23,0.0
4476,Benin,2020-02-06,0.0
4477,Benin,2020-02-05,0.0
4478,Benin,2020-02-04,0.0
4479,Benin,2020-02-03,0.0
4480,Benin,2020-02-02,0.0
4481,Benin,2020-02-01,0.0
4482,Benin,2020-01-31,0.0
9405,Benin,2020-03-31,9.0
4484,Benin,2020-01-29,0.0
4485,Benin,2020-01-28,0.0
4475,Benin,2020-02-08,0.0
4410,Benin,2020-02-25,0.0
4428,Benin,2020-02-22,0.0
4388,Benin,2020-03-01,0.0
4377,Benin,2020-03-12,0.0
4378,Benin,2020-03-11,0.0
9114,Benin,2020-03-30,6.0
4380,Benin,2020-03-09,0.0
4381,Benin,2020-03-08,0.0
4382,Benin,2020-03-07,0.0
4383,Benin,2020-03-06,0.0
4392,Benin,2020-02-26,0.0
4391,Benin,2020-02-27,0.0
8932,Benin,2020-03-23,5.0
4376,Benin,2020-03-13,0.0
4384,Benin,2020-03-05,0.0
4386,Benin,2020-03-03,0.0
4387,Benin,2020-03-02,0.0
9091,Benin,2020-03-29,6.0
9092,Benin,2020-03-28,6.0
9093,Benin,2020-03-27,6.0
9096,Benin,2020-03-26,6.0
9097,Benin,2020-03-25,6.0
9098,Benin,2020-03-24,6.0
4390,Benin,2020-02-28,0.0
4389,Benin,2020-02-29,0.0
4385,Benin,2020-03-04,0.0
4375,Benin,2020-03-14,0.0
4379,Benin,2020-03-10,0.0
4374,Benin,2020-03-15,0.0
8850,Bhutan,2020-03-31,4.0
8081,Bhutan,2020-03-15,1.0
8082,Bhutan,2020-03-16,1.0
8083,Bhutan,2020-03-17,1.0
8087,Bhutan,2020-03-14,1.0
8105,Bhutan,2020-03-12,1.0
8100,Bhutan,2020-03-10,1.0
8099,Bhutan,2020-03-09,1.0
8269,Bhutan,2020-03-23,2.0
8270,Bhutan,2020-03-21,2.0
8098,Bhutan,2020-03-11,1.0
4398,Bhutan,2020-02-29,0.0
8097,Bhutan,2020-03-13,1.0
8096,Bhutan,2020-03-07,1.0
8080,Bhutan,2020-03-08,1.0
4366,Bhutan,2020-01-29,0.0
4367,Bhutan,2020-01-28,0.0
4368,Bhutan,2020-01-27,0.0
4369,Bhutan,2020-01-26,0.0
4492,Bhutan,2020-03-05,0.0
4491,Bhutan,2020-03-04,0.0
4490,Bhutan,2020-03-03,0.0
8909,Bhutan,2020-04-04,5.0
8908,Bhutan,2020-04-03,5.0
